
线路一 ,#genre# 
宁夏卫视,http://218.13.170.98:9901/tsfile/live/0112_1.m3u8
安徽卫视,http://218.13.170.98:9901/tsfile/live/1013_1.m3u8
山东卫视,http://218.13.170.98:9901/tsfile/live/1009_1.m3u8
山西卫视,http://218.13.170.98:9901/tsfile/live/0118_1.m3u8
广东卫视,http://218.13.170.98:9901/tsfile/live/0017_1.m3u8
广西卫视,http://218.13.170.98:9901/tsfile/live/1019_1.m3u8
新疆卫视,http://218.13.170.98:9901/tsfile/live/0110_1.m3u8
江苏卫视,http://218.13.170.98:9901/tsfile/live/1003_1.m3u8
河北卫视,http://218.13.170.98:9901/tsfile/live/1016_1.m3u8
深圳卫视,http://218.13.170.98:9901/tsfile/live/1005_1.m3u8
湖北卫视,http://218.13.170.98:9901/tsfile/live/1007_1.m3u8
湖南卫视,http://218.13.170.98:9901/tsfile/live/1001_1.m3u8
浙江卫视,http://218.13.170.98:9901/tsfile/live/1002_1.m3u8
甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8
西藏卫视,http://218.13.170.98:9901/tsfile/live/0111_1.m3u8
贵州卫视,http://218.13.170.98:9901/tsfile/live/1014_1.m3u8
辽宁卫视,http://218.13.170.98:9901/tsfile/live/0121_1.m3u8
重庆卫视,http://218.13.170.98:9901/tsfile/live/1012_1.m3u8
陕西卫视,http://218.13.170.98:9901/tsfile/live/0136_1.m3u8
青海卫视,http://218.13.170.98:9901/tsfile/live/0140_1.m3u8
黑龙江卫视,http://218.13.170.98:9901/tsfile/live/1006_1.m3u8
内蒙古卫视,http://218.17.196.234:9901/tsfile/live/0109_1.m3u8
北京卫视,http://218.17.196.234:9901/tsfile/live/0122_1.m3u8
四川卫视,http://218.17.196.234:9901/tsfile/live/0123_1.m3u8
山西卫视,http://218.17.196.234:9901/tsfile/live/0118_1.m3u8
河北卫视,http://218.17.196.234:9901/tsfile/live/0117_1.m3u8
河南卫视,http://218.17.196.234:9901/tsfile/live/0139_1.m3u8
陕西卫视,http://218.17.196.234:9901/tsfile/live/0136_1.m3u8
青海卫视,http://218.17.196.234:9901/tsfile/live/0140_1.m3u8

CCTV1,http://61.169.37.218:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2,http://61.169.37.218:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3,http://61.169.37.218:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV4,http://61.169.37.218:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5,http://61.169.37.218:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6,http://61.169.37.218:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV7,http://61.169.37.218:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8,http://61.169.37.218:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9,http://61.169.37.218:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV10,http://61.169.37.218:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11,http://61.169.37.218:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12,http://61.169.37.218:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13,http://61.169.37.218:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14,http://61.169.37.218:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15,http://61.169.37.218:9901/tsfile/live/0015_1.m3u8?key=txiptv
东南卫视,http://61.169.37.218:9901/tsfile/live/0137_1.m3u8?key=txiptv
东方卫视,http://61.169.37.218:9901/tsfile/live/0107_1.m3u8?key=txiptv
云南卫视,http://61.169.37.218:9901/tsfile/live/0113_1.m3u8?key=txiptv
内蒙古卫视,http://61.169.37.218:9901/tsfile/live/0117_1.m3u8?key=txiptv
吉林卫视,http://61.169.37.218:9901/tsfile/live/0135_1.m3u8?key=txiptv
四川卫视,http://61.169.37.218:9901/tsfile/live/0131_1.m3u8?key=txiptv
天津卫视,http://61.169.37.218:9901/tsfile/live/0138_1.m3u8?key=txiptv
宁夏卫视,http://61.169.37.218:9901/tsfile/live/0125_1.m3u8?key=txiptv
安徽卫视,http://61.169.37.218:9901/tsfile/live/0130_1.m3u8?key=txiptv
山东卫视,http://61.169.37.218:9901/tsfile/live/0128_1.m3u8?key=txiptv
山西卫视,http://61.169.37.218:9901/tsfile/live/0123_1.m3u8?key=txiptv
广东卫视,http://61.169.37.218:9901/tsfile/live/1006_1.m3u8?key=txiptv
广西卫视,http://61.169.37.218:9901/tsfile/live/0143_1.m3u8?key=txiptv
江苏卫视,http://61.169.37.218:9901/tsfile/live/1003_1.m3u8?key=txiptv
河北卫视,http://61.169.37.218:9901/tsfile/live/0139_1.m3u8?key=txiptv
浙江卫视,http://61.169.37.218:9901/tsfile/live/1002_1.m3u8?key=txiptv
深圳卫视,http://61.169.37.218:9901/tsfile/live/0124_1.m3u8?key=txiptv
湖北卫视,http://61.169.37.218:9901/tsfile/live/0122_1.m3u8?key=txiptv
湖南卫视,http://61.169.37.218:9901/tsfile/live/1004_1.m3u8?key=txiptv
甘肃卫视,http://61.169.37.218:9901/tsfile/live/0119_1.m3u8?key=txiptv
西藏卫视,http://61.169.37.218:9901/tsfile/live/0120_1.m3u8?key=txiptv
辽宁卫视,http://61.169.37.218:9901/tsfile/live/0132_1.m3u8?key=txiptv
重庆卫视,http://61.169.37.218:9901/tsfile/live/0114_1.m3u8?key=txiptv
陕西卫视,http://61.169.37.218:9901/tsfile/live/0116_1.m3u8?key=txiptv
青海卫视,http://61.169.37.218:9901/tsfile/live/0142_1.m3u8?key=txiptv
黑龙江卫视,http://61.169.37.218:9901/tsfile/live/0127_1.m3u8?key=txiptv
CCTV6,http://58.220.219.14:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV11,http://58.220.219.14:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12,http://58.220.219.14:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV15,http://58.220.219.14:9901/tsfile/live/0015_1.m3u8?key=txiptv
东南卫视,http://58.220.219.14:9901/tsfile/live/0137_1.m3u8?key=txiptv
吉林卫视,http://58.220.219.14:9901/tsfile/live/0116_1.m3u8?key=txiptv
四川卫视,http://58.220.219.14:9901/tsfile/live/0123_1.m3u8?key=txiptv
宁夏卫视,http://58.220.219.14:9901/tsfile/live/0112_1.m3u8?key=txiptv
山西卫视,http://58.220.219.14:9901/tsfile/live/0118_1.m3u8?key=txiptv
广西卫视,http://58.220.219.14:9901/tsfile/live/0113_1.m3u8?key=txiptv
河北卫视,http://58.220.219.14:9901/tsfile/live/0117_1.m3u8?key=txiptv
陕西卫视,http://58.220.219.14:9901/tsfile/live/0118_1.m3u8?key=txiptv
云南卫视,http://58.220.219.14:9901/tsfile/live/0119_1.m3u8?key=txiptv
贵州卫视,http://58.220.219.14:9901/tsfile/live/0120_1.m3u8?key=txiptv
海南卫视,http://58.220.219.14:9901/tsfile/live/0120_2.m3u8?key=txiptv
新疆卫视,http://58.220.219.14:9901/tsfile/live/0120_6.m3u8?key=txiptv
辽宁卫视,http://58.220.219.14:9901/tsfile/live/0121_1.m3u8?key=txiptv
河南卫视,http://58.220.219.14:9901/tsfile/live/0139_1.m3u8?key=txiptv
云南卫视,http://218.17.196.234:9901/tsfile/live/0119_1.m3u8
深圳卫视,http://58.220.219.14:9901/tsfile/live/0126_1.m3u8?key=txiptv
湖北卫视,http://58.220.219.14:9901/tsfile/live/0132_1.m3u8?key=txiptv
甘肃卫视,http://58.220.219.14:9901/tsfile/live/0141_1.m3u8?key=txiptv
西藏卫视,http://58.220.219.14:9901/tsfile/live/0120_5.m3u8?key=txiptv
贵州卫视,http://58.220.219.14:9901/tsfile/live/0120_1.m3u8?key=txiptv
重庆卫视,http://58.220.219.14:9901/tsfile/live/0142_1.m3u8?key=txiptv
陕西卫视,http://58.220.219.14:9901/tsfile/live/0120_7.m3u8?key=txiptv

浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel15/1080p.m3u8
山西卫视,http://player.521fanli.cn/1691/0/tide/tidem3u8.php?id=shanxihd
重庆卫视,https://sjlivecdn9.cbg.cn/204912315959/app_2/_definst_/ls_2.stream/chunklist.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
山西卫视,http://player.521fanli.cn/1691/0/tide/tidem3u8.php?id=shanxihd
新疆卫视,http://livehyw5.chinamcache.com/hyw/zb01.m3u8?txSecret=58347f72aece2c25c685b8dc4da74652&txTime=95A66658
内蒙古卫视,http://v2.91kds.cn/b9/hoge.m3u8?ip=nmtv&id=92&auth=rinimabi
西藏卫视,https://tv.vtibet.cn/live/EfgSmE4jCTBtvchannel3.m3u8
西藏藏语卫视,https://tv.vtibet.cn/live/de3mrRaaCTBtvchannel1.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8
康巴卫视,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
兵团卫视,http://222.175.159.226:808/hls/76/index.m3u8
内蒙古卫视,http://222.175.159.226:808/hls/202366/index.m3u8
宁夏卫视,http://222.175.159.226:808/hls/202367/index.m3u8
新疆卫视,http://222.175.159.226:808/hls/202368/index.m3u8
西藏卫视,http://222.175.159.226:808/hls/202371/index.m3u8
陕西卫视,http://222.175.159.226:808/hls/202365/index.m3u8
青海卫视,http://222.175.159.226:808/hls/202370/index.m3u8
广西卫视,http://live.gxrb.com.cn/tv/gxtvlive03/index.m3u8
吉林卫视,http://hls1.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/1.m3u8


江苏靓妆,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225509/2/index.m3u8?fmt=ts2hls?zjiangsd
影视文化,https://tv.vtibet.cn/live/FYeIdVzzCTBtvchannel2.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd
苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
清华大学电视台,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8
证券服务,http://hls.live.cqccn.com/__cl/cg:live/__c/jiazheng/__op/default/__f/index.m3u8
新动漫,http://hls.live.cqccn.com/__cl/cg:live/__c/dongman/__op/default/__f/index.m3u8
四海钓鱼,http://hls.live.cqccn.com/__cl/cg:live/__c/diaoyu/__op/default/__f/index.m3u8
生态环境,http://hls.live.cqccn.com/__cl/cg:live/__c/shengtai/__op/default/__f/index.m3u8
收藏天下,http://hls.live.cqccn.com/__cl/cg:live/__c/soucang/__op/default/__f/index.m3u8
百姓健康,https://liveplay.xiaoeknow.com/live/5060_pyBeyjJ4RjcfhK7T.m3u8
卡酷少儿,http://111.31.106.45/downlive.brtvcloud.com/brtv8kapptv/brtv8kappkaku.m3u8
优漫卡通,
优漫卡通,http://39.135.138.58:18890/ysten-businessmobile/live/youmankaton/1.m3u8?zjiangsd
嘉佳卡通,http://v2.91kds.cn/b9/itouchtv.m3u8?id=gdjjkt&auth=rinimabi
嘉佳卡通,http://fyld.eatuo.com:9901/tsfile/live/1043_1.m3u8
哈哈炫动,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
茶,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226808/index.m3u8
时尚,http://player2.juyun.tv/camera/80238159.m3u8
精彩影视,http://223.83.183.218:9901/tsfile/live/0001_39.m3u8
西部电影,http://61.164.158.161:80/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226332/index.m3u8
老故事,https://live.goodiptv.club/api/cqyx.php?id=gushi
中国交通,


线路二 ,#genre# 
CCTV-1,https://live.goodiptv.club/api/bestv.php?id=cctv1hd8m/8000000
CCTV-2,https://live.goodiptv.club/api/bestv.php?id=cctv2hd8m/8000000
CCTV-3,https://live.goodiptv.club/api/bestv.php?id=cctv38m/8000000
CCTV-4,https://live.goodiptv.club/api/bestv.php?id=cctv4hd8m/8000000
CCTV-5,https://live.goodiptv.club/api/bestv.php?id=cctv58m/8000000
CCTV-5+,https://live.goodiptv.club/api/bestv.php?id=cctv5phd8m/8000000
CCTV-6,https://live.goodiptv.club/api/bestv.php?id=cctv6hd8m/8000000
CCTV-7,https://live.goodiptv.club/api/bestv.php?id=cctv7hd8m/8000000
CCTV-8,https://live.goodiptv.club/api/bestv.php?id=cctv8hd8m/8000000
CCTV-9,https://live.goodiptv.club/api/bestv.php?id=cctv9hd8m/8000000
CCTV-10,https://live.goodiptv.club/api/bestv.php?id=cctv10hd8m/8000000
CCTV-11,https://live.goodiptv.club/api/bestv.php?id=cctv11hd8m/8000000
CCTV-12,https://live.goodiptv.club/api/bestv.php?id=cctv12hd8m/8000000
CCTV-13,http://live.goodiptv.club/api/bestv.php?id=cctv13xwhd8m/8000000
CCTV-14,https://live.goodiptv.club/api/bestv.php?id=cctvsehd8m/8000000
CCTV-15,https://live.goodiptv.club/api/bestv.php?id=cctv15hd8m/8000000
CCTV-16,https://live.goodiptv.club/api/bestv.php?id=cctv16hd8m/8000000
CCTV-17,https://live.goodiptv.club/api/bestv.php?id=cctv17hd8m/8000000
广西卫视,https://live.goodiptv.club/api/bestv.php?id=gxwshd8m/8000000
四川卫视,https://live.goodiptv.club/api/bestv.php?id=scwshd/8000000
湖南卫视,https://live.goodiptv.club/api/bestv.php?id=hunanwshd8m/8000000
浙江卫视,https://live.goodiptv.club/api/bestv.php?id=zjwshd8m/8000000
东方卫视,https://live.goodiptv.club/api/bestv.php?id=dfwshd8m/8000000
北京卫视,https://live.goodiptv.club/api/bestv.php?id=bjwshd8m/8000000
天津卫视,https://live.goodiptv.club/api/bestv.php?id=tjwshd8m/8000000
辽宁卫视,https://live.goodiptv.club/api/bestv.php?id=lnwshd8m/8000000
安徽卫视,https://live.goodiptv.club/api/bestv.php?id=ahwshd8m/8000000
广东卫视,https://live.goodiptv.club/api/bestv.php?id=gdwshd8m/8000000
深圳卫视,https://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000
湖北卫视,https://live.goodiptv.club/api/bestv.php?id=hubeiws8m/8000000
吉林卫视,https://live.goodiptv.club/api/bestv.php?id=jlwshd8m/8000000
山东卫视,https://live.goodiptv.club/api/bestv.php?id=sdws8m/8000000
江西卫视,https://live.goodiptv.club/api/bestv.php?id=jxws8m/8000000
河南卫视,https://live.goodiptv.club/api/bestv.php?id=hnwshd8m/8000000
河北卫视,https://live.goodiptv.club/api/bestv.php?id=hbwshd8m/8000000
甘肃卫视,https://live.goodiptv.club/api/bestv.php?id=gswshd8m/8000000
重庆卫视,https://live.goodiptv.club/api/bestv.php?id=cqws8m/8000000
东南卫视,https://live.goodiptv.club/api/bestv.php?id=dnwshd8m/8000000
云南卫视,https://live.goodiptv.club/api/bestv.php?id=ynwshd8m/8000000
贵州卫视,https://live.goodiptv.club/api/bestv.php?id=gzwshd8m/8000000
海南卫视,https://live.goodiptv.club/api/bestv.php?id=hainanwshd8m/8000000

CCTV-1,http://tvbox.cdtyk.com/live/iptv.php?id=4200000484
CCTV-1,http://tvbox.cdtyk.com/live/iptv.php?id=4200000489
CCTV-2,http://tvbox.cdtyk.com/live/iptv.php?id=4200000061
CCTV-3,http://tvbox.cdtyk.com/live/iptv.php?id=4200000062
CCTV-4,http://tvbox.cdtyk.com/live/iptv.php?id=4200000063
CCTV-5,http://tvbox.cdtyk.com/live/iptv.php?id=4200000064
CCTV-5+,http://tvbox.cdtyk.com/live/iptv.php?id=4200000246
CCTV-6,http://tvbox.cdtyk.com/live/iptv.php?id=4200000065
CCTV-7,http://tvbox.cdtyk.com/live/iptv.php?id=4200000127
CCTV-8,http://tvbox.cdtyk.com/live/iptv.php?id=4200000066
CCTV-9,http://tvbox.cdtyk.com/live/iptv.php?id=4200000128
CCTV-10,http://tvbox.cdtyk.com/live/iptv.php?id=4200000129
CCTV-11,http://tvbox.cdtyk.com/live/iptv.php?id=4200000130
CCTV-12,http://tvbox.cdtyk.com/live/iptv.php?id=4200000131
CCTV-14,http://tvbox.cdtyk.com/live/iptv.php?id=4200000132
CCTV-15,http://tvbox.cdtyk.com/live/iptv.php?id=4200000133
CCTV-17,http://tvbox.cdtyk.com/live/iptv.php?id=4200000204
浙江卫视,http://tvbox.cdtyk.com/live/iptv.php?id=浙江卫视
浙江国际,http://tvbox.cdtyk.com/live/iptv.php?id=浙江国际
江苏卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000085
浙江卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000094
湖南卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000086
安徽卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000096
山东卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000099
北京卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000083
东方卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000093
东南卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000483
天津卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000084
河南卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000339
辽宁卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000058
广东卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000092
黑龙江卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000095
吉林卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000097
江西卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000098
深圳卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000100
河北卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000108
湖北卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000102
四川卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000103
重庆卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000107
陕西卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000512
甘肃卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000119
青海卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000111
贵州卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000101
广西卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000116
云南卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000482
海南卫视,http://tvbox.cdtyk.com/live/iptv.php?id=4200000473


线路三 ,#genre#
CCTV1,http://218.241.192.50:8808/udp/239.3.1.129:8008
CCTV2,http://218.241.192.50:8808/udp/239.3.1.60:8084
CCTV3,http://218.241.192.50:8808/udp/239.3.1.172:8001
CCTV4,http://218.241.192.50:8808/udp/239.3.1.105:8092
CCTV5,http://218.241.192.50:8808/udp/239.3.1.173:8001
CCTV5+,http://218.241.192.50:8808/udp/239.3.1.130:8004
CCTV6,http://218.241.192.50:8808/udp/239.3.1.174:8001
CCTV7,http://218.241.192.50:8808/udp/239.3.1.61:8104
CCTV8,http://218.241.192.50:8808/udp/239.3.1.175:8001
CCTV9,http://218.241.192.50:8808/udp/239.3.1.62:8112
CCTV10,http://218.241.192.50:8808/udp/239.3.1.63:8116
CCTV14,http://218.241.192.50:8808/udp/239.3.1.65:8132
CCTV15,http://218.241.192.50:8808/udp/239.3.1.153:8136
CCTV16,http://218.241.192.50:8808/udp/239.3.1.184:8001
CCTV17,http://218.241.192.50:8808/udp/239.3.1.151:8144
安徽卫视,http://218.241.192.50:8808/udp/239.3.1.211:8064
东方卫视,http://218.241.192.50:8808/udp/239.3.1.136:8032
东南卫视,http://218.241.192.50:8808/udp/239.3.1.156:8148
广东卫视,http://218.241.192.50:8808/udp/239.3.1.142:8048
贵州卫视,http://218.241.192.50:8808/udp/239.3.1.149:8076
黑龙江卫视,http://218.241.192.50:8808/udp/239.3.1.133:8016
湖北卫视,http://218.241.192.50:8808/udp/239.3.1.138:8044
吉林卫视,http://218.241.192.50:8808/udp/239.3.1.240:8172
江苏卫视,http://218.241.192.50:8808/udp/239.3.1.135:8028
江西卫视,http://218.241.192.50:8808/udp/239.3.1.123:8164
辽宁卫视,http://218.241.192.50:8808/udp/239.3.1.210:8056
山东卫视,http://218.241.192.50:8808/udp/239.3.1.209:8052
深圳卫视,http://218.241.192.50:8808/udp/239.3.1.134:8020
天津卫视,http://218.241.192.50:8808/udp/239.3.1.141:1234
浙江卫视,http://218.241.192.50:8808/udp/239.3.1.137:8036
重庆卫视,http://218.241.192.50:8808/udp/239.3.1.122:8160

线路四 ,#genre# 
CCTV1,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV2,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226224/1.m3u8
CCTV4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV5,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8
CCTV5+,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV6,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8
CCTV7,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV8,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8
CCTV8,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV9,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV13,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV14,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
中央新影_老故事,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8?
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8?
